date,fund,family,method,ticker,weight
2022-03-01,Equity Risk Parity,Equity,risk_parity,AEP,0.030225612635431876
2022-03-01,Equity Risk Parity,Equity,risk_parity,AMD,0.01010238080784991
2022-03-01,Equity Risk Parity,Equity,risk_parity,AMGN,0.0223566084783214
2022-03-01,Equity Risk Parity,Equity,risk_parity,AMT,0.022297294862799858
2022-03-01,Equity Risk Parity,Equity,risk_parity,BA,0.01376419322212693
2022-03-01,Equity Risk Parity,Equity,risk_parity,CAT,0.019015215251328363
2022-03-01,Equity Risk Parity,Equity,risk_parity,CCI,0.0215078817831641
2022-03-01,Equity Risk Parity,Equity,risk_parity,CMCSA,0.020734649301742437
2022-03-01,Equity Risk Parity,Equity,risk_parity,COP,0.014176174908877659
2022-03-01,Equity Risk Parity,Equity,risk_parity,CVX,0.020291989470086536
2022-03-01,Equity Risk Parity,Equity,risk_parity,D,0.02657667909633594
2022-03-01,Equity Risk Parity,Equity,risk_parity,DD,0.018423964523205907
2022-03-01,Equity Risk Parity,Equity,risk_parity,DIS,0.019632375823829696
2022-03-01,Equity Risk Parity,Equity,risk_parity,DOW,0.017919459716250998
2022-03-01,Equity Risk Parity,Equity,risk_parity,DUK,0.029984532940625967
2022-03-01,Equity Risk Parity,Equity,risk_parity,EA,0.019567393503545694
2022-03-01,Equity Risk Parity,Equity,risk_parity,GE,0.0149682260488844
2022-03-01,Equity Risk Parity,Equity,risk_parity,GILD,0.02766726097212637
2022-03-01,Equity Risk Parity,Equity,risk_parity,GS,0.01892306672977954
2022-03-01,Equity Risk Parity,Equity,risk_parity,INTC,0.01673242520147015
2022-03-01,Equity Risk Parity,Equity,risk_parity,KO,0.03360521980549975
2022-03-01,Equity Risk Parity,Equity,risk_parity,MMM,0.02613149375289995
2022-03-01,Equity Risk Parity,Equity,risk_parity,MRK,0.020291937861804825
2022-03-01,Equity Risk Parity,Equity,risk_parity,MS,0.017818980438852137
2022-03-01,Equity Risk Parity,Equity,risk_parity,NEE,0.0204359207384672
2022-03-01,Equity Risk Parity,Equity,risk_parity,NEM,0.016971872225701592
2022-03-01,Equity Risk Parity,Equity,risk_parity,NKE,0.017060512476424868
2022-03-01,Equity Risk Parity,Equity,risk_parity,NUE,0.01086876890096284
2022-03-01,Equity Risk Parity,Equity,risk_parity,NVDA,0.009961696119004456
2022-03-01,Equity Risk Parity,Equity,risk_parity,O,0.02701608896286983
2022-03-01,Equity Risk Parity,Equity,risk_parity,OXY,0.0088485987017236
2022-03-01,Equity Risk Parity,Equity,risk_parity,PLD,0.02367754336986105
2022-03-01,Equity Risk Parity,Equity,risk_parity,PSA,0.02509412899704522
2022-03-01,Equity Risk Parity,Equity,risk_parity,QCOM,0.01339071331398736
2022-03-01,Equity Risk Parity,Equity,risk_parity,SBUX,0.022256917535054144
2022-03-01,Equity Risk Parity,Equity,risk_parity,SHW,0.02414573788286429
2022-03-01,Equity Risk Parity,Equity,risk_parity,SLB,0.012162679031585034
2022-03-01,Equity Risk Parity,Equity,risk_parity,SO,0.03112811796913106
2022-03-01,Equity Risk Parity,Equity,risk_parity,T,0.02152787786532696
2022-03-01,Equity Risk Parity,Equity,risk_parity,TMUS,0.018470171704591393
2022-03-01,Equity Risk Parity,Equity,risk_parity,TTWO,0.01422447978425436
2022-03-01,Equity Risk Parity,Equity,risk_parity,UPS,0.016964473573678394
2022-03-01,Equity Risk Parity,Equity,risk_parity,USB,0.018581361057198327
2022-03-01,Equity Risk Parity,Equity,risk_parity,V,0.018818791564826024
2022-03-01,Equity Risk Parity,Equity,risk_parity,WFC,0.015254635693740337
2022-03-01,Equity Risk Parity,Equity,risk_parity,WMT,0.03042655762117974
2022-03-01,Equity Risk Parity,Equity,risk_parity,XOM,0.01713221209338901
2022-04-01,Equity Risk Parity,Equity,risk_parity,ABBV,0.027411842515546233
2022-04-01,Equity Risk Parity,Equity,risk_parity,ABT,0.022251532156447013
2022-04-01,Equity Risk Parity,Equity,risk_parity,ADBE,0.014138059457253188
2022-04-01,Equity Risk Parity,Equity,risk_parity,AEP,0.030441767522920174
2022-04-01,Equity Risk Parity,Equity,risk_parity,AMD,0.009798572974254441
2022-04-01,Equity Risk Parity,Equity,risk_parity,AMGN,0.023150454626198625
2022-04-01,Equity Risk Parity,Equity,risk_parity,AMT,0.023559536818515876
2022-04-01,Equity Risk Parity,Equity,risk_parity,BA,0.013884817824358337
2022-04-01,Equity Risk Parity,Equity,risk_parity,CAT,0.019137079886979543
2022-04-01,Equity Risk Parity,Equity,risk_parity,CCI,0.022470659542514055
2022-04-01,Equity Risk Parity,Equity,risk_parity,CMCSA,0.021288142564099347
2022-04-01,Equity Risk Parity,Equity,risk_parity,COP,0.014483983913676652
2022-04-01,Equity Risk Parity,Equity,risk_parity,CVX,0.01953652303968033
2022-04-01,Equity Risk Parity,Equity,risk_parity,D,0.027009137236550473
2022-04-01,Equity Risk Parity,Equity,risk_parity,DD,0.01743535321483899
2022-04-01,Equity Risk Parity,Equity,risk_parity,DIS,0.019618679193171687
2022-04-01,Equity Risk Parity,Equity,risk_parity,DOW,0.018236857810879952
2022-04-01,Equity Risk Parity,Equity,risk_parity,DUK,0.03038749183882185
2022-04-01,Equity Risk Parity,Equity,risk_parity,EA,0.020060226341162782
2022-04-01,Equity Risk Parity,Equity,risk_parity,GE,0.016073646191344826
2022-04-01,Equity Risk Parity,Equity,risk_parity,GILD,0.028383896518842485
2022-04-01,Equity Risk Parity,Equity,risk_parity,GS,0.018793348791196242
2022-04-01,Equity Risk Parity,Equity,risk_parity,INTC,0.016896367683409325
2022-04-01,Equity Risk Parity,Equity,risk_parity,KO,0.03299156837070658
2022-04-01,Equity Risk Parity,Equity,risk_parity,MMM,0.025936878146283173
2022-04-01,Equity Risk Parity,Equity,risk_parity,MRK,0.020824839205989973
2022-04-01,Equity Risk Parity,Equity,risk_parity,MS,0.017134738565841173
2022-04-01,Equity Risk Parity,Equity,risk_parity,NEE,0.021061458195975883
2022-04-01,Equity Risk Parity,Equity,risk_parity,NEM,0.01680674090699603
2022-04-01,Equity Risk Parity,Equity,risk_parity,NKE,0.016391815787008848
2022-04-01,Equity Risk Parity,Equity,risk_parity,NUE,0.01110348500147975
2022-04-01,Equity Risk Parity,Equity,risk_parity,NVDA,0.00973395286294099
2022-04-01,Equity Risk Parity,Equity,risk_parity,O,0.027334039485418918
2022-04-01,Equity Risk Parity,Equity,risk_parity,OXY,0.008543723496687907
2022-04-01,Equity Risk Parity,Equity,risk_parity,PLD,0.024469446414627526
2022-04-01,Equity Risk Parity,Equity,risk_parity,PSA,0.02541141804198484
2022-04-01,Equity Risk Parity,Equity,risk_parity,QCOM,0.013093569256177945
2022-04-01,Equity Risk Parity,Equity,risk_parity,SBUX,0.019448436415874883
2022-04-01,Equity Risk Parity,Equity,risk_parity,SHW,0.02286306559886954
2022-04-01,Equity Risk Parity,Equity,risk_parity,SLB,0.011570751876863928
2022-04-01,Equity Risk Parity,Equity,risk_parity,SO,0.030577643244537923
2022-04-01,Equity Risk Parity,Equity,risk_parity,T,0.02182485337595782
2022-04-01,Equity Risk Parity,Equity,risk_parity,TMUS,0.019113107318383515
2022-04-01,Equity Risk Parity,Equity,risk_parity,TTWO,0.014530647361127478
2022-04-01,Equity Risk Parity,Equity,risk_parity,UPS,0.016801410317773595
2022-04-01,Equity Risk Parity,Equity,risk_parity,USB,0.01813690384857197
2022-04-01,Equity Risk Parity,Equity,risk_parity,V,0.01847495079059783
2022-04-01,Equity Risk Parity,Equity,risk_parity,WFC,0.014479376238618832
2022-04-01,Equity Risk Parity,Equity,risk_parity,WMT,0.03022025041316195
2022-04-01,Equity Risk Parity,Equity,risk_parity,XOM,0.01667295179887882
2022-05-02,Equity Risk Parity,Equity,risk_parity,ABBV,0.025088372630471527
2022-05-02,Equity Risk Parity,Equity,risk_parity,ABT,0.022218702916799445
2022-05-02,Equity Risk Parity,Equity,risk_parity,ADBE,0.014248814827866673
2022-05-02,Equity Risk Parity,Equity,risk_parity,AEP,0.02989065301097345
2022-05-02,Equity Risk Parity,Equity,risk_parity,AMD,0.01000689361954881
2022-05-02,Equity Risk Parity,Equity,risk_parity,AMGN,0.025021526112498
2022-05-02,Equity Risk Parity,Equity,risk_parity,AMT,0.023356031886804254
2022-05-02,Equity Risk Parity,Equity,risk_parity,BA,0.013870360973714968
2022-05-02,Equity Risk Parity,Equity,risk_parity,CAT,0.018959831639721446
2022-05-02,Equity Risk Parity,Equity,risk_parity,CCI,0.022635801653567558
2022-05-02,Equity Risk Parity,Equity,risk_parity,CMCSA,0.020906411232483896
2022-05-02,Equity Risk Parity,Equity,risk_parity,COP,0.014811352706300625
2022-05-02,Equity Risk Parity,Equity,risk_parity,CVX,0.019750330930356424
2022-05-02,Equity Risk Parity,Equity,risk_parity,D,0.027693424601108546
2022-05-02,Equity Risk Parity,Equity,risk_parity,DD,0.017817938299385605
2022-05-02,Equity Risk Parity,Equity,risk_parity,DIS,0.01919373770127303
2022-05-02,Equity Risk Parity,Equity,risk_parity,DOW,0.019509079789588303
2022-05-02,Equity Risk Parity,Equity,risk_parity,DUK,0.03076043018004985
2022-05-02,Equity Risk Parity,Equity,risk_parity,EA,0.02020874763856535
2022-05-02,Equity Risk Parity,Equity,risk_parity,GE,0.015727272602103073
2022-05-02,Equity Risk Parity,Equity,risk_parity,GILD,0.028327213717773
2022-05-02,Equity Risk Parity,Equity,risk_parity,GS,0.019053975291093938
2022-05-02,Equity Risk Parity,Equity,risk_parity,INTC,0.01717865176773189
2022-05-02,Equity Risk Parity,Equity,risk_parity,KO,0.03324416028606908
2022-05-02,Equity Risk Parity,Equity,risk_parity,MMM,0.026514812476345625
2022-05-02,Equity Risk Parity,Equity,risk_parity,MRK,0.021398451212610452
2022-05-02,Equity Risk Parity,Equity,risk_parity,MS,0.017529992921939748
2022-05-02,Equity Risk Parity,Equity,risk_parity,NEE,0.02091832222568161
2022-05-02,Equity Risk Parity,Equity,risk_parity,NEM,0.016900598622880847
2022-05-02,Equity Risk Parity,Equity,risk_parity,NKE,0.016174459361563077
2022-05-02,Equity Risk Parity,Equity,risk_parity,NUE,0.011292373285205826
2022-05-02,Equity Risk Parity,Equity,risk_parity,NVDA,0.009662072714905745
2022-05-02,Equity Risk Parity,Equity,risk_parity,O,0.02737897446179735
2022-05-02,Equity Risk Parity,Equity,risk_parity,OXY,0.008877152812474387
2022-05-02,Equity Risk Parity,Equity,risk_parity,PLD,0.0227988560717796
2022-05-02,Equity Risk Parity,Equity,risk_parity,PSA,0.024298109026474123
2022-05-02,Equity Risk Parity,Equity,risk_parity,QCOM,0.012762134146043495
2022-05-02,Equity Risk Parity,Equity,risk_parity,SBUX,0.019583005563172048
2022-05-02,Equity Risk Parity,Equity,risk_parity,SHW,0.021495397924138498
2022-05-02,Equity Risk Parity,Equity,risk_parity,SLB,0.011953150025372736
2022-05-02,Equity Risk Parity,Equity,risk_parity,SO,0.029638406298562105
2022-05-02,Equity Risk Parity,Equity,risk_parity,T,0.020966841463291218
2022-05-02,Equity Risk Parity,Equity,risk_parity,TMUS,0.01871256521780081
2022-05-02,Equity Risk Parity,Equity,risk_parity,TTWO,0.014357827084449689
2022-05-02,Equity Risk Parity,Equity,risk_parity,UPS,0.017984978816042545
2022-05-02,Equity Risk Parity,Equity,risk_parity,USB,0.018809999651205594
2022-05-02,Equity Risk Parity,Equity,risk_parity,V,0.01794520652137484
2022-05-02,Equity Risk Parity,Equity,risk_parity,WFC,0.015176005035777493
2022-05-02,Equity Risk Parity,Equity,risk_parity,WMT,0.030305913533937984
2022-05-02,Equity Risk Parity,Equity,risk_parity,XOM,0.017084677509323718
2022-06-01,Equity Risk Parity,Equity,risk_parity,ABBV,0.026217093692965494
2022-06-01,Equity Risk Parity,Equity,risk_parity,ABT,0.02393466461798098
2022-06-01,Equity Risk Parity,Equity,risk_parity,ADBE,0.014154123930908095
2022-06-01,Equity Risk Parity,Equity,risk_parity,AEP,0.030921669808869245
2022-06-01,Equity Risk Parity,Equity,risk_parity,AMD,0.009620981025156525
2022-06-01,Equity Risk Parity,Equity,risk_parity,AMGN,0.02658228429801916
2022-06-01,Equity Risk Parity,Equity,risk_parity,AMT,0.022218648699703535
2022-06-01,Equity Risk Parity,Equity,risk_parity,BA,0.013257628487351548
2022-06-01,Equity Risk Parity,Equity,risk_parity,CAT,0.018837153536587645
2022-06-01,Equity Risk Parity,Equity,risk_parity,CCI,0.02230697420131075
2022-06-01,Equity Risk Parity,Equity,risk_parity,CMCSA,0.021799531257262823
2022-06-01,Equity Risk Parity,Equity,risk_parity,COP,0.014939095964238331
2022-06-01,Equity Risk Parity,Equity,risk_parity,CVX,0.019979044293337123
2022-06-01,Equity Risk Parity,Equity,risk_parity,D,0.02893864373475187
2022-06-01,Equity Risk Parity,Equity,risk_parity,DD,0.0182433829422231
2022-06-01,Equity Risk Parity,Equity,risk_parity,DIS,0.01876668372474982
2022-06-01,Equity Risk Parity,Equity,risk_parity,DOW,0.02033365990315952
2022-06-01,Equity Risk Parity,Equity,risk_parity,DUK,0.03266872139261877
2022-06-01,Equity Risk Parity,Equity,risk_parity,EA,0.019570466125828096
2022-06-01,Equity Risk Parity,Equity,risk_parity,GE,0.016304774595129704
2022-06-01,Equity Risk Parity,Equity,risk_parity,GILD,0.029649954408431586
2022-06-01,Equity Risk Parity,Equity,risk_parity,GS,0.019577136615462298
2022-06-01,Equity Risk Parity,Equity,risk_parity,INTC,0.017246025490780567
2022-06-01,Equity Risk Parity,Equity,risk_parity,KO,0.029714980995604823
2022-06-01,Equity Risk Parity,Equity,risk_parity,MMM,0.02627841205974527
2022-06-01,Equity Risk Parity,Equity,risk_parity,MRK,0.022339228580466695
2022-06-01,Equity Risk Parity,Equity,risk_parity,MS,0.017670586190052358
2022-06-01,Equity Risk Parity,Equity,risk_parity,NEE,0.021126249827273267
2022-06-01,Equity Risk Parity,Equity,risk_parity,NEM,0.01740453806976017
2022-06-01,Equity Risk Parity,Equity,risk_parity,NKE,0.015763929359370182
2022-06-01,Equity Risk Parity,Equity,risk_parity,NUE,0.011667949386297774
2022-06-01,Equity Risk Parity,Equity,risk_parity,NVDA,0.009447729389476594
2022-06-01,Equity Risk Parity,Equity,risk_parity,O,0.02758912195854901
2022-06-01,Equity Risk Parity,Equity,risk_parity,OXY,0.009247428600279975
2022-06-01,Equity Risk Parity,Equity,risk_parity,PLD,0.020659081660127213
2022-06-01,Equity Risk Parity,Equity,risk_parity,PSA,0.02302260248302063
2022-06-01,Equity Risk Parity,Equity,risk_parity,QCOM,0.012882616329504312
2022-06-01,Equity Risk Parity,Equity,risk_parity,SBUX,0.017335690849285892
2022-06-01,Equity Risk Parity,Equity,risk_parity,SHW,0.020871043484222303
2022-06-01,Equity Risk Parity,Equity,risk_parity,SLB,0.011948218800602138
2022-06-01,Equity Risk Parity,Equity,risk_parity,SO,0.030987393286547933
2022-06-01,Equity Risk Parity,Equity,risk_parity,T,0.022357256573629584
2022-06-01,Equity Risk Parity,Equity,risk_parity,TMUS,0.019456899536157153
2022-06-01,Equity Risk Parity,Equity,risk_parity,TTWO,0.013736081505044613
2022-06-01,Equity Risk Parity,Equity,risk_parity,UPS,0.01813858341907662
2022-06-01,Equity Risk Parity,Equity,risk_parity,USB,0.019535226189630335
2022-06-01,Equity Risk Parity,Equity,risk_parity,V,0.017719541250793606
2022-06-01,Equity Risk Parity,Equity,risk_parity,WFC,0.01530382264814883
2022-06-01,Equity Risk Parity,Equity,risk_parity,WMT,0.024319593381227144
2022-06-01,Equity Risk Parity,Equity,risk_parity,XOM,0.017407851439279025
2022-07-01,Equity Risk Parity,Equity,risk_parity,ABBV,0.026255977361140805
2022-07-01,Equity Risk Parity,Equity,risk_parity,ABT,0.02384084730873421
2022-07-01,Equity Risk Parity,Equity,risk_parity,ADBE,0.014147326445030868
2022-07-01,Equity Risk Parity,Equity,risk_parity,AEP,0.030623946168068548
2022-07-01,Equity Risk Parity,Equity,risk_parity,AMD,0.00966237976536071
2022-07-01,Equity Risk Parity,Equity,risk_parity,AMGN,0.02719362878528719
2022-07-01,Equity Risk Parity,Equity,risk_parity,AMT,0.02149847832281844
2022-07-01,Equity Risk Parity,Equity,risk_parity,BA,0.012686412552498177
2022-07-01,Equity Risk Parity,Equity,risk_parity,CAT,0.01861483689963979
2022-07-01,Equity Risk Parity,Equity,risk_parity,CCI,0.021556031839002666
2022-07-01,Equity Risk Parity,Equity,risk_parity,CMCSA,0.02201452505028978
2022-07-01,Equity Risk Parity,Equity,risk_parity,COP,0.014121222731524408
2022-07-01,Equity Risk Parity,Equity,risk_parity,CVX,0.01941268068479358
2022-07-01,Equity Risk Parity,Equity,risk_parity,D,0.02941714939179852
2022-07-01,Equity Risk Parity,Equity,risk_parity,DD,0.017922166935542178
2022-07-01,Equity Risk Parity,Equity,risk_parity,DIS,0.01890551127532459
2022-07-01,Equity Risk Parity,Equity,risk_parity,DOW,0.019888406653470272
2022-07-01,Equity Risk Parity,Equity,risk_parity,DUK,0.03228347875755898
2022-07-01,Equity Risk Parity,Equity,risk_parity,EA,0.020162605929239782
2022-07-01,Equity Risk Parity,Equity,risk_parity,GE,0.016394780971483714
2022-07-01,Equity Risk Parity,Equity,risk_parity,GILD,0.02953088436479155
2022-07-01,Equity Risk Parity,Equity,risk_parity,GS,0.01959243201351211
2022-07-01,Equity Risk Parity,Equity,risk_parity,INTC,0.017376655120021133
2022-07-01,Equity Risk Parity,Equity,risk_parity,KO,0.030300532870760562
2022-07-01,Equity Risk Parity,Equity,risk_parity,MMM,0.02642058496458028
2022-07-01,Equity Risk Parity,Equity,risk_parity,MRK,0.022750835061172342
2022-07-01,Equity Risk Parity,Equity,risk_parity,MS,0.01804639959496387
2022-07-01,Equity Risk Parity,Equity,risk_parity,NEE,0.020577060945327814
2022-07-01,Equity Risk Parity,Equity,risk_parity,NEM,0.017876965077087026
2022-07-01,Equity Risk Parity,Equity,risk_parity,NKE,0.017031995871807048
2022-07-01,Equity Risk Parity,Equity,risk_parity,NUE,0.011994274419016869
2022-07-01,Equity Risk Parity,Equity,risk_parity,NVDA,0.009497674366836748
2022-07-01,Equity Risk Parity,Equity,risk_parity,O,0.027729406380241486
2022-07-01,Equity Risk Parity,Equity,risk_parity,OXY,0.00957233780999746
2022-07-01,Equity Risk Parity,Equity,risk_parity,PLD,0.019503403471392143
2022-07-01,Equity Risk Parity,Equity,risk_parity,PSA,0.022902511121702822
2022-07-01,Equity Risk Parity,Equity,risk_parity,QCOM,0.012897345393888463
2022-07-01,Equity Risk Parity,Equity,risk_parity,SBUX,0.017129620647518863
2022-07-01,Equity Risk Parity,Equity,risk_parity,SHW,0.020094379606136685
2022-07-01,Equity Risk Parity,Equity,risk_parity,SLB,0.01209808840247742
2022-07-01,Equity Risk Parity,Equity,risk_parity,SO,0.030812457427145716
2022-07-01,Equity Risk Parity,Equity,risk_parity,T,0.02232959647850155
2022-07-01,Equity Risk Parity,Equity,risk_parity,TMUS,0.019528338446674363
2022-07-01,Equity Risk Parity,Equity,risk_parity,TTWO,0.014208697101138567
2022-07-01,Equity Risk Parity,Equity,risk_parity,UPS,0.018821486455730015
2022-07-01,Equity Risk Parity,Equity,risk_parity,USB,0.01994471192480728
2022-07-01,Equity Risk Parity,Equity,risk_parity,V,0.017696359592249255
2022-07-01,Equity Risk Parity,Equity,risk_parity,WFC,0.015508327992310672
2022-07-01,Equity Risk Parity,Equity,risk_parity,WMT,0.024797080090617082
2022-07-01,Equity Risk Parity,Equity,risk_parity,XOM,0.0168271631589855
2022-08-01,Equity Risk Parity,Equity,risk_parity,ABBV,0.026121540417326894
2022-08-01,Equity Risk Parity,Equity,risk_parity,ABT,0.023887758836609735
2022-08-01,Equity Risk Parity,Equity,risk_parity,ADBE,0.014129917015810775
2022-08-01,Equity Risk Parity,Equity,risk_parity,AEP,0.030340052747919878
2022-08-01,Equity Risk Parity,Equity,risk_parity,AMD,0.009836350898933323
2022-08-01,Equity Risk Parity,Equity,risk_parity,AMGN,0.0278204762176316
2022-08-01,Equity Risk Parity,Equity,risk_parity,AMT,0.021248335084218157
2022-08-01,Equity Risk Parity,Equity,risk_parity,BA,0.012950028687067457
2022-08-01,Equity Risk Parity,Equity,risk_parity,CAT,0.01836180146405247
2022-08-01,Equity Risk Parity,Equity,risk_parity,CCI,0.0218906630174871
2022-08-01,Equity Risk Parity,Equity,risk_parity,CMCSA,0.020583530604429003
2022-08-01,Equity Risk Parity,Equity,risk_parity,COP,0.014263260726164895
2022-08-01,Equity Risk Parity,Equity,risk_parity,CVX,0.01900770297753665
2022-08-01,Equity Risk Parity,Equity,risk_parity,D,0.029731261982964257
2022-08-01,Equity Risk Parity,Equity,risk_parity,DD,0.01834027838009816
2022-08-01,Equity Risk Parity,Equity,risk_parity,DIS,0.01897833348501331
2022-08-01,Equity Risk Parity,Equity,risk_parity,DOW,0.0204772717553056
2022-08-01,Equity Risk Parity,Equity,risk_parity,DUK,0.03158915217145629
2022-08-01,Equity Risk Parity,Equity,risk_parity,EA,0.020614604212496678
2022-08-01,Equity Risk Parity,Equity,risk_parity,GE,0.016878286322073315
2022-08-01,Equity Risk Parity,Equity,risk_parity,GILD,0.029935510230575207
2022-08-01,Equity Risk Parity,Equity,risk_parity,GS,0.019709730519190234
2022-08-01,Equity Risk Parity,Equity,risk_parity,INTC,0.01708969016430595
2022-08-01,Equity Risk Parity,Equity,risk_parity,KO,0.03059507605806372
2022-08-01,Equity Risk Parity,Equity,risk_parity,MMM,0.026215401555557113
2022-08-01,Equity Risk Parity,Equity,risk_parity,MRK,0.023034611884845707
2022-08-01,Equity Risk Parity,Equity,risk_parity,MS,0.018569958054070364
2022-08-01,Equity Risk Parity,Equity,risk_parity,NEE,0.020442489812203455
2022-08-01,Equity Risk Parity,Equity,risk_parity,NEM,0.01645284461688579
2022-08-01,Equity Risk Parity,Equity,risk_parity,NKE,0.01669783147001316
2022-08-01,Equity Risk Parity,Equity,risk_parity,NUE,0.012006083068416338
2022-08-01,Equity Risk Parity,Equity,risk_parity,NVDA,0.009561914746143924
2022-08-01,Equity Risk Parity,Equity,risk_parity,O,0.02780589019298157
2022-08-01,Equity Risk Parity,Equity,risk_parity,OXY,0.010006973781404574
2022-08-01,Equity Risk Parity,Equity,risk_parity,PLD,0.01945156422775775
2022-08-01,Equity Risk Parity,Equity,risk_parity,PSA,0.02310405683467142
2022-08-01,Equity Risk Parity,Equity,risk_parity,QCOM,0.01292990323187688
2022-08-01,Equity Risk Parity,Equity,risk_parity,SBUX,0.017513290752691934
2022-08-01,Equity Risk Parity,Equity,risk_parity,SHW,0.01885742691738628
2022-08-01,Equity Risk Parity,Equity,risk_parity,SLB,0.01231889706238551
2022-08-01,Equity Risk Parity,Equity,risk_parity,SO,0.030219239387643853
2022-08-01,Equity Risk Parity,Equity,risk_parity,T,0.02167732990457822
2022-08-01,Equity Risk Parity,Equity,risk_parity,TMUS,0.019530966372509315
2022-08-01,Equity Risk Parity,Equity,risk_parity,TTWO,0.014550064894683667
2022-08-01,Equity Risk Parity,Equity,risk_parity,UPS,0.019311682942359246
2022-08-01,Equity Risk Parity,Equity,risk_parity,USB,0.02062039556231987
2022-08-01,Equity Risk Parity,Equity,risk_parity,V,0.01820410139803482
2022-08-01,Equity Risk Parity,Equity,risk_parity,WFC,0.016025589540366772
2022-08-01,Equity Risk Parity,Equity,risk_parity,WMT,0.023410586519161475
2022-08-01,Equity Risk Parity,Equity,risk_parity,XOM,0.017100291292320435
2022-09-01,Equity Risk Parity,Equity,risk_parity,ABBV,0.026469721320519897
2022-09-01,Equity Risk Parity,Equity,risk_parity,ABT,0.023852089194868944
2022-09-01,Equity Risk Parity,Equity,risk_parity,ADBE,0.014021039720389391
2022-09-01,Equity Risk Parity,Equity,risk_parity,AEP,0.03020186584095545
2022-09-01,Equity Risk Parity,Equity,risk_parity,AMD,0.009913804208881799
2022-09-01,Equity Risk Parity,Equity,risk_parity,AMGN,0.030059282603483607
2022-09-01,Equity Risk Parity,Equity,risk_parity,AMT,0.021399783695226327
2022-09-01,Equity Risk Parity,Equity,risk_parity,BA,0.01296351747254414
2022-09-01,Equity Risk Parity,Equity,risk_parity,CAT,0.01833537429870262
2022-09-01,Equity Risk Parity,Equity,risk_parity,CCI,0.022032793827453462
2022-09-01,Equity Risk Parity,Equity,risk_parity,CMCSA,0.02037070806488758
2022-09-01,Equity Risk Parity,Equity,risk_parity,COP,0.014398441967772636
2022-09-01,Equity Risk Parity,Equity,risk_parity,CVX,0.01915586831835214
2022-09-01,Equity Risk Parity,Equity,risk_parity,D,0.029729143748651304
2022-09-01,Equity Risk Parity,Equity,risk_parity,DD,0.01808193926263323
2022-09-01,Equity Risk Parity,Equity,risk_parity,DIS,0.01835722644590232
2022-09-01,Equity Risk Parity,Equity,risk_parity,DOW,0.02052061743230237
2022-09-01,Equity Risk Parity,Equity,risk_parity,DUK,0.03181145033751446
2022-09-01,Equity Risk Parity,Equity,risk_parity,EA,0.02040531234734742
2022-09-01,Equity Risk Parity,Equity,risk_parity,GE,0.01694960890233858
2022-09-01,Equity Risk Parity,Equity,risk_parity,GILD,0.028767185884844903
2022-09-01,Equity Risk Parity,Equity,risk_parity,GS,0.020081305799266994
2022-09-01,Equity Risk Parity,Equity,risk_parity,INTC,0.016805223691437884
2022-09-01,Equity Risk Parity,Equity,risk_parity,KO,0.030633005345855085
2022-09-01,Equity Risk Parity,Equity,risk_parity,MMM,0.023927725378755885
2022-09-01,Equity Risk Parity,Equity,risk_parity,MRK,0.02316410252789585
2022-09-01,Equity Risk Parity,Equity,risk_parity,MS,0.01868830364345392
2022-09-01,Equity Risk Parity,Equity,risk_parity,NEE,0.020732814584292613
2022-09-01,Equity Risk Parity,Equity,risk_parity,NEM,0.016633896239084026
2022-09-01,Equity Risk Parity,Equity,risk_parity,NKE,0.016589110878363105
2022-09-01,Equity Risk Parity,Equity,risk_parity,NUE,0.012612600641221565
2022-09-01,Equity Risk Parity,Equity,risk_parity,NVDA,0.009458257478679174
2022-09-01,Equity Risk Parity,Equity,risk_parity,O,0.02790613121095024
2022-09-01,Equity Risk Parity,Equity,risk_parity,OXY,0.010061482968040563
2022-09-01,Equity Risk Parity,Equity,risk_parity,PLD,0.019419753095726036
2022-09-01,Equity Risk Parity,Equity,risk_parity,PSA,0.02298379472040362
2022-09-01,Equity Risk Parity,Equity,risk_parity,QCOM,0.01281644030844096
2022-09-01,Equity Risk Parity,Equity,risk_parity,SBUX,0.017379236807199255
2022-09-01,Equity Risk Parity,Equity,risk_parity,SHW,0.01835032542024203
2022-09-01,Equity Risk Parity,Equity,risk_parity,SLB,0.012268857490065168
2022-09-01,Equity Risk Parity,Equity,risk_parity,SO,0.03041570109047601
2022-09-01,Equity Risk Parity,Equity,risk_parity,T,0.021847323049871782
2022-09-01,Equity Risk Parity,Equity,risk_parity,TMUS,0.019793575320511073
2022-09-01,Equity Risk Parity,Equity,risk_parity,TTWO,0.01442289983540146
2022-09-01,Equity Risk Parity,Equity,risk_parity,UPS,0.01941470773592227
2022-09-01,Equity Risk Parity,Equity,risk_parity,USB,0.0211013924272438
2022-09-01,Equity Risk Parity,Equity,risk_parity,V,0.018251506843226357
2022-09-01,Equity Risk Parity,Equity,risk_parity,WFC,0.016574358033961758
2022-09-01,Equity Risk Parity,Equity,risk_parity,WMT,0.022803903620142712
2022-09-01,Equity Risk Parity,Equity,risk_parity,XOM,0.017065488918296248
2022-10-03,Equity Risk Parity,Equity,risk_parity,ABBV,0.02721699236961788
2022-10-03,Equity Risk Parity,Equity,risk_parity,ABT,0.02412168983294327
2022-10-03,Equity Risk Parity,Equity,risk_parity,ADBE,0.013228984475492494
2022-10-03,Equity Risk Parity,Equity,risk_parity,AEP,0.028696098761742013
